experiment,app,data_type,num_ranks,system,use_case,data_structure,algorithm,latency,throughput,congestion,max_link_util,total_traffic_gb,strategy,communication_cost,cost_reduction,num_edges,scheduler,makespan,energy_kwh,avg_power_kw,utilization,burstiness,num_time_bins,scenario,compute_power_mw,total_power_mw,peak_power_mw,power_variance,power_efficiency,pattern
lulesh_s20_n8_20260120_230454,lulesh,real,8,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,3.755756653181599,4.882483649136079,4.90732125,0.0011310863034555303,0.8150513570272567,
lulesh_s20_n8_20260120_230454,lulesh,real,8,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,3.7273278225452793,4.845526169308863,4.86539625,0.0007238952342115403,0.8088819059343054,
lulesh_s20_n8_20260120_230454,lulesh,real,8,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,3.700288205629447,4.810374667318282,4.90732125,0.01293007575240333,0.8030139335133349,
lulesh_s20_n8_20260120_230454,lulesh,real,8,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,3.5448938231314586,4.608361970070897,4.62905612,0.000785184356447189,0.769291194255959,
lulesh_s20_n8_20260120_230454,lulesh,real,8,frontier,adaptive_routing,static_matrix,minimal,3.500259828972308,24.97875777663146,7.423684923076923e-05,0.00085041152,0.007718848,,,,,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230454,lulesh,real,8,frontier,adaptive_routing,static_matrix,ugal,4.000296947396923,24.97875777663146,7.423684923076923e-05,0.00085041152,0.007718848,,,,,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230454,lulesh,real,8,frontier,adaptive_routing,static_matrix,valiant,5.000371184246154,24.97875777663146,7.423684923076923e-05,0.00085041152,0.007718848,,,,,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230454,lulesh,real,8,frontier,node_placement,affinity_graph,,,,,,,contiguous,7718848.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230454,lulesh,real,8,frontier,node_placement,affinity_graph,,,,,,,random,7718848.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230454,lulesh,real,8,frontier,node_placement,affinity_graph,,,,,,,locality,7718848.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230454,lulesh,real,8,frontier,node_placement,affinity_graph,,,,,,,spectral,7718848.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230454,lulesh,real,8,frontier,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3040.323530143358,8293.008066622997,9819.622399999998,70.0,1.1344117671445273,12.0,,,,,,,
lulesh_s20_n8_20260120_230454,lulesh,real,8,frontier,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,6624.971912533332,9034.052607999998,78.0,1.1344117671445273,12.0,,,,,,,
lulesh_s20_n8_20260120_230454,lulesh,real,8,frontier,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2481.935293971328,6092.916852007859,8837.66016,82.0,1.1344117671445273,12.0,,,,,,,
lulesh_s20_n8_20260120_230454,lulesh,real,8,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,12.866679933517517,15.44001592022102,15.4871496,0.004780390364267988,1.358391040278454,
lulesh_s20_n8_20260120_230454,lulesh,real,8,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,12.808235546814018,15.36988265617682,15.4075896,0.0030594498331315075,1.3522208136416825,
lulesh_s20_n8_20260120_230454,lulesh,real,8,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,12.655853206990487,15.187023848388584,15.487149599999999,0.14090789637641227,1.3361331510758538,
lulesh_s20_n8_20260120_230454,lulesh,real,8,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,12.329566277931264,14.795479533517515,14.8347576,0.00331971553074166,1.3016856290045675,
lulesh_s20_n8_20260120_230654,lulesh,real,8,lassen,adaptive_routing,static_matrix,minimal,3.50145651968,12.478775810590353,0.00041614847999999995,0.00170082304,0.007718848,,,,,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230654,lulesh,real,8,lassen,adaptive_routing,static_matrix,ecmp,4.00166459392,12.478775810590353,0.00041614847999999995,0.00170082304,0.007718848,,,,,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230654,lulesh,real,8,lassen,node_placement,affinity_graph,,,,,,,contiguous,15437696.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230654,lulesh,real,8,lassen,node_placement,affinity_graph,,,,,,,random,15437696.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230654,lulesh,real,8,lassen,node_placement,affinity_graph,,,,,,,locality,15437696.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230654,lulesh,real,8,lassen,node_placement,affinity_graph,,,,,,,spectral,15437696.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230654,lulesh,real,8,lassen,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3040.323530143358,2450.3548297660996,2901.4271999999996,70.0,1.1344117671445273,12.0,,,,,,,
lulesh_s20_n8_20260120_230654,lulesh,real,8,lassen,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,1957.4962176,2669.3130239999996,78.0,1.1344117671445273,12.0,,,,,,,
lulesh_s20_n8_20260120_230654,lulesh,real,8,lassen,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2481.935293971328,1800.2886426421014,2611.28448,82.0,1.1344117671445273,12.0,,,,,,,
lulesh_s20_n8_20260120_230654,lulesh,real,8,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,3.755756653181599,4.882483649136079,4.90732125,0.0010129523112513152,0.8150513570272567,
lulesh_s20_n8_20260120_230654,lulesh,real,8,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,3.7273278225452793,4.845526169308863,4.86539625,0.0006482894792008415,0.8088819059343054,
lulesh_s20_n8_20260120_230654,lulesh,real,8,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,3.6965829033057256,4.805557774297443,4.90732125,0.01249668388127487,0.8022098314465551,
lulesh_s20_n8_20260120_230654,lulesh,real,8,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,3.5448938231314586,4.608361970070897,4.62905612,0.0007031773846007191,0.769291194255959,
lulesh_s20_n8_20260120_230654,lulesh,real,8,frontier,adaptive_routing,static_matrix,minimal,3.500259828972308,24.97875777663146,7.423684923076923e-05,0.00085041152,0.007718848,,,,,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230654,lulesh,real,8,frontier,adaptive_routing,static_matrix,ugal,4.000296947396923,24.97875777663146,7.423684923076923e-05,0.00085041152,0.007718848,,,,,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230654,lulesh,real,8,frontier,adaptive_routing,static_matrix,valiant,5.000371184246154,24.97875777663146,7.423684923076923e-05,0.00085041152,0.007718848,,,,,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230654,lulesh,real,8,frontier,node_placement,affinity_graph,,,,,,,contiguous,7718848.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230654,lulesh,real,8,frontier,node_placement,affinity_graph,,,,,,,random,7718848.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230654,lulesh,real,8,frontier,node_placement,affinity_graph,,,,,,,locality,7718848.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230654,lulesh,real,8,frontier,node_placement,affinity_graph,,,,,,,spectral,7718848.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_230654,lulesh,real,8,frontier,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3040.323530143358,8293.008066622997,9819.622399999998,70.0,1.1344117671445273,12.0,,,,,,,
lulesh_s20_n8_20260120_230654,lulesh,real,8,frontier,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,6624.971912533332,9034.052607999998,78.0,1.1344117671445273,12.0,,,,,,,
lulesh_s20_n8_20260120_230654,lulesh,real,8,frontier,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2481.935293971328,6092.916852007859,8837.66016,82.0,1.1344117671445273,12.0,,,,,,,
lulesh_s20_n8_20260120_230654,lulesh,real,8,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,12.866679933517517,15.44001592022102,15.4871496,0.004281112284160145,1.358391040278454,
lulesh_s20_n8_20260120_230654,lulesh,real,8,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,12.808235546814018,15.36988265617682,15.4075896,0.0027399118618624814,1.3522208136416825,
lulesh_s20_n8_20260120_230654,lulesh,real,8,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,12.64199782917486,15.17039739500983,15.487149599999999,0.1376805555225868,1.3346703789247105,
lulesh_s20_n8_20260120_230654,lulesh,real,8,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,12.329566277931265,14.795479533517518,14.8347576,0.002972994641777866,1.3016856290045677,
lulesh_s20_n8_20260120_231003,lulesh,real,8,lassen,adaptive_routing,static_matrix,minimal,3.50145651968,12.478775810590353,0.00041614847999999995,0.00170082304,0.007718848,,,,,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_231003,lulesh,real,8,lassen,adaptive_routing,static_matrix,ecmp,4.00166459392,12.478775810590353,0.00041614847999999995,0.00170082304,0.007718848,,,,,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_231003,lulesh,real,8,lassen,node_placement,affinity_graph,,,,,,,contiguous,15437696.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_231003,lulesh,real,8,lassen,node_placement,affinity_graph,,,,,,,random,15437696.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_231003,lulesh,real,8,lassen,node_placement,affinity_graph,,,,,,,locality,15437696.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_231003,lulesh,real,8,lassen,node_placement,affinity_graph,,,,,,,spectral,15437696.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_231003,lulesh,real,8,lassen,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3040.323530143358,2450.3548297660996,2901.4271999999996,70.0,1.1344117671445273,12.0,,,,,,,
lulesh_s20_n8_20260120_231003,lulesh,real,8,lassen,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,1957.4962176,2669.3130239999996,78.0,1.1344117671445273,12.0,,,,,,,
lulesh_s20_n8_20260120_231003,lulesh,real,8,lassen,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2481.935293971328,1800.2886426421014,2611.28448,82.0,1.1344117671445273,12.0,,,,,,,
lulesh_s20_n8_20260120_231003,lulesh,real,8,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,3.755756653181599,4.882483649136079,4.90732125,0.0010675295248273385,0.8150513570272567,
lulesh_s20_n8_20260120_231003,lulesh,real,8,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,3.727327822545279,4.8455261693088625,4.86539625,0.0006832188958895009,0.8088819059343053,
lulesh_s20_n8_20260120_231003,lulesh,real,8,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,3.6984302784501346,4.807959361985175,4.90732125,0.012616069756515375,0.80261073751088,
lulesh_s20_n8_20260120_231003,lulesh,real,8,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,3.5448938231314595,4.608361970070898,4.62905612,0.0007410641260345583,0.769291194255959,
lulesh_s20_n8_20260120_231003,lulesh,real,8,frontier,adaptive_routing,static_matrix,minimal,3.500259828972308,24.97875777663146,7.423684923076923e-05,0.00085041152,0.007718848,,,,,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_231003,lulesh,real,8,frontier,adaptive_routing,static_matrix,ugal,4.000296947396923,24.97875777663146,7.423684923076923e-05,0.00085041152,0.007718848,,,,,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_231003,lulesh,real,8,frontier,adaptive_routing,static_matrix,valiant,5.000371184246154,24.97875777663146,7.423684923076923e-05,0.00085041152,0.007718848,,,,,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_231003,lulesh,real,8,frontier,node_placement,affinity_graph,,,,,,,contiguous,7718848.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_231003,lulesh,real,8,frontier,node_placement,affinity_graph,,,,,,,random,7718848.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_231003,lulesh,real,8,frontier,node_placement,affinity_graph,,,,,,,locality,7718848.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_231003,lulesh,real,8,frontier,node_placement,affinity_graph,,,,,,,spectral,7718848.0,0.0,28.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_231003,lulesh,real,8,frontier,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3040.323530143358,8293.008066622997,9819.622399999998,70.0,1.1344117671445273,12.0,,,,,,,
lulesh_s20_n8_20260120_231003,lulesh,real,8,frontier,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,6624.971912533332,9034.052607999998,78.0,1.1344117671445273,12.0,,,,,,,
lulesh_s20_n8_20260120_231003,lulesh,real,8,frontier,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2481.935293971328,6092.916852007859,8837.66016,82.0,1.1344117671445273,12.0,,,,,,,
lulesh_s20_n8_20260120_231003,lulesh,real,8,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,12.866679933517517,15.44001592022102,15.4871496,0.004511775837498546,1.358391040278454,
lulesh_s20_n8_20260120_231003,lulesh,real,8,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,12.808235546814018,15.36988265617682,15.4075896,0.0028875365359990707,1.3522208136416825,
lulesh_s20_n8_20260120_231003,lulesh,real,8,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,12.648914671572378,15.178697605886853,15.487149599999999,0.13813659497090275,1.3354006198872865,
lulesh_s20_n8_20260120_231003,lulesh,real,8,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,12.329566277931265,14.795479533517518,14.8347576,0.0031331776649295407,1.3016856290045677,
synthetic_all-to-all_n64,synthetic,synthetic,64,lassen,adaptive_routing,static_matrix,minimal,3.6276800000000002,6.303453283847023,0.036480000000000005,0.98304,4.032,,,,,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n64,synthetic,synthetic,64,lassen,adaptive_routing,static_matrix,ecmp,4.14592,6.303453283847023,0.036480000000000005,0.98304,4.032,,,,,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n64,synthetic,synthetic,64,lassen,node_placement,affinity_graph,,,,,,,contiguous,8064000000.0,0.0,2016.0,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n64,synthetic,synthetic,64,lassen,node_placement,affinity_graph,,,,,,,random,8064000000.0,0.0,2016.0,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n64,synthetic,synthetic,64,lassen,node_placement,affinity_graph,,,,,,,locality,8064000000.0,0.0,2016.0,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n64,synthetic,synthetic,64,lassen,node_placement,affinity_graph,,,,,,,spectral,8064000000.0,0.0,2016.0,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n64,synthetic,synthetic,64,lassen,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3150.0,2538.7488,2901.4271999999996,70.0,1.5000000000000002,100.0,,,,,,,all-to-all
synthetic_all-to-all_n64,synthetic,synthetic,64,lassen,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,1957.4962176,2669.3130239999996,78.0,1.5000000000000002,100.0,,,,,,,all-to-all
synthetic_all-to-all_n64,synthetic,synthetic,64,lassen,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2460.0,1784.377728,2611.28448,82.0,1.5000000000000002,100.0,,,,,,,all-to-all
synthetic_all-to-all_n64,synthetic,synthetic,64,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,3.7211125000000003,4.837446250000001,4.90732125,0.001444531249999999,0.8075330946180557,all-to-all
synthetic_all-to-all_n64,synthetic,synthetic,64,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,3.6996125,4.80949625,4.86539625,0.0009245000000000028,0.8028672960069445,all-to-all
synthetic_all-to-all_n64,synthetic,synthetic,64,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,3.558343923848178,4.625847101002631,4.90732125,0.015163788670850874,0.7722100529184415,all-to-all
synthetic_all-to-all_n64,synthetic,synthetic,64,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,3.5160290666666656,4.570837786666665,4.62905612,0.0010027734722222214,0.7630271412037034,all-to-all
synthetic_all-to-all_n64,synthetic,synthetic,64,frontier,adaptive_routing,static_matrix,minimal,3.695741538461539,23.10706891452233,0.05592615384615388,0.08192,4.032,,,,,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n64,synthetic,synthetic,64,frontier,adaptive_routing,static_matrix,ugal,4.221472820512821,23.10706891452233,0.05536820512820515,0.08192,4.032,,,,,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n64,synthetic,synthetic,64,frontier,adaptive_routing,static_matrix,valiant,5.27963076923077,23.032134433962266,0.05592615384615388,0.08544,4.032,,,,,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n64,synthetic,synthetic,64,frontier,node_placement,affinity_graph,,,,,,,contiguous,4032000000.0,0.0,2016.0,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n64,synthetic,synthetic,64,frontier,node_placement,affinity_graph,,,,,,,random,4032000000.0,0.0,2016.0,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n64,synthetic,synthetic,64,frontier,node_placement,affinity_graph,,,,,,,locality,4032000000.0,0.0,2016.0,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n64,synthetic,synthetic,64,frontier,node_placement,affinity_graph,,,,,,,spectral,4032000000.0,0.0,2016.0,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n64,synthetic,synthetic,64,frontier,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3150.0,8592.1696,9819.622399999998,70.0,1.5000000000000002,100.0,,,,,,,all-to-all
synthetic_all-to-all_n64,synthetic,synthetic,64,frontier,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,6624.971912533332,9034.052607999998,78.0,1.5000000000000002,100.0,,,,,,,all-to-all
synthetic_all-to-all_n64,synthetic,synthetic,64,frontier,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2460.0,6039.067775999999,8837.66016,82.0,1.5000000000000002,100.0,,,,,,,all-to-all
synthetic_all-to-all_n64,synthetic,synthetic,64,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,12.795458000000002,15.354549600000002,15.4871496,0.006105124999999988,1.3508718327702705,all-to-all
synthetic_all-to-all_n64,synthetic,synthetic,64,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,12.751257999999998,15.301509599999997,15.4075896,0.003907280000000014,1.346205447635135,all-to-all
synthetic_all-to-all_n64,synthetic,synthetic,64,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,12.176324558587487,14.611589470304983,15.4871496,0.16628470906590412,1.2855072380265506,all-to-all
synthetic_all-to-all_n64,synthetic,synthetic,64,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,12.270214666666664,14.724257599999996,14.8347576,0.004239670138888891,1.2954196227477475,all-to-all
synthetic_stencil-3d_n64,synthetic,synthetic,64,lassen,adaptive_routing,static_matrix,minimal,3.7538666666666667,4.396454698930782,0.07253333333333332,1.8432,8.32,,,,,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n64,synthetic,synthetic,64,lassen,adaptive_routing,static_matrix,ecmp,4.290133333333333,4.396454698930782,0.07253333333333332,1.8432,8.32,,,,,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n64,synthetic,synthetic,64,lassen,node_placement,affinity_graph,,,,,,,contiguous,16640000000.0,0.0,832.0,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n64,synthetic,synthetic,64,lassen,node_placement,affinity_graph,,,,,,,random,16640000000.0,0.0,832.0,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n64,synthetic,synthetic,64,lassen,node_placement,affinity_graph,,,,,,,locality,16640000000.0,0.0,832.0,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n64,synthetic,synthetic,64,lassen,node_placement,affinity_graph,,,,,,,spectral,16640000000.0,0.0,832.0,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n64,synthetic,synthetic,64,lassen,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3150.0,2538.7488,2901.4271999999996,70.0,1.5000000000000004,100.0,,,,,,,stencil-3d
synthetic_stencil-3d_n64,synthetic,synthetic,64,lassen,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,1957.4962176,2669.3130239999996,78.0,1.5000000000000004,100.0,,,,,,,stencil-3d
synthetic_stencil-3d_n64,synthetic,synthetic,64,lassen,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2460.0,1784.377728,2611.28448,82.0,1.5000000000000004,100.0,,,,,,,stencil-3d
synthetic_stencil-3d_n64,synthetic,synthetic,64,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,3.7211125000000003,4.837446250000001,4.90732125,0.0014445312499999981,0.8075330946180557,stencil-3d
synthetic_stencil-3d_n64,synthetic,synthetic,64,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,3.6996125,4.80949625,4.86539625,0.0009245000000000018,0.8028672960069445,stencil-3d
synthetic_stencil-3d_n64,synthetic,synthetic,64,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,3.5583439238481778,4.625847101002631,4.90732125,0.015163788670850857,0.7722100529184414,stencil-3d
synthetic_stencil-3d_n64,synthetic,synthetic,64,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,3.5160290666666656,4.570837786666665,4.62905612,0.0010027734722222216,0.7630271412037034,stencil-3d
synthetic_stencil-3d_n64,synthetic,synthetic,64,frontier,adaptive_routing,static_matrix,minimal,3.879076923076923,20.3185955786736,0.10830769230769227,0.2304,8.32,,,,,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n64,synthetic,synthetic,64,frontier,adaptive_routing,static_matrix,ugal,4.430933333333333,20.3185955786736,0.1077333333333333,0.2304,8.32,,,,,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n64,synthetic,synthetic,64,frontier,adaptive_routing,static_matrix,valiant,5.543282051282051,20.3185955786736,0.10865641025641022,0.2304,8.32,,,,,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n64,synthetic,synthetic,64,frontier,node_placement,affinity_graph,,,,,,,contiguous,8320000000.0,0.0,832.0,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n64,synthetic,synthetic,64,frontier,node_placement,affinity_graph,,,,,,,random,8320000000.0,0.0,832.0,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n64,synthetic,synthetic,64,frontier,node_placement,affinity_graph,,,,,,,locality,8320000000.0,0.0,832.0,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n64,synthetic,synthetic,64,frontier,node_placement,affinity_graph,,,,,,,spectral,8320000000.0,0.0,832.0,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n64,synthetic,synthetic,64,frontier,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3150.0,8592.1696,9819.622399999998,70.0,1.5000000000000004,100.0,,,,,,,stencil-3d
synthetic_stencil-3d_n64,synthetic,synthetic,64,frontier,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,6624.971912533332,9034.052607999998,78.0,1.5000000000000004,100.0,,,,,,,stencil-3d
synthetic_stencil-3d_n64,synthetic,synthetic,64,frontier,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2460.0,6039.067775999999,8837.66016,82.0,1.5000000000000004,100.0,,,,,,,stencil-3d
synthetic_stencil-3d_n64,synthetic,synthetic,64,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,12.795458000000002,15.354549600000002,15.4871496,0.0061051249999999856,1.3508718327702705,stencil-3d
synthetic_stencil-3d_n64,synthetic,synthetic,64,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,12.751257999999998,15.301509599999997,15.4075896,0.003907280000000016,1.346205447635135,stencil-3d
synthetic_stencil-3d_n64,synthetic,synthetic,64,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,12.176324558587487,14.611589470304983,15.4871496,0.16628470906590387,1.2855072380265506,stencil-3d
synthetic_stencil-3d_n64,synthetic,synthetic,64,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,12.270214666666664,14.724257599999996,14.8347576,0.004239670138888889,1.2954196227477475,stencil-3d
synthetic_nearest-neighbor_n64,synthetic,synthetic,64,lassen,adaptive_routing,static_matrix,minimal,3.5196,12.18798751950078,0.005600000000000001,0.0256,1.28,,,,,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n64,synthetic,synthetic,64,lassen,adaptive_routing,static_matrix,ecmp,4.0224,12.18798751950078,0.005600000000000001,0.0256,1.28,,,,,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n64,synthetic,synthetic,64,lassen,node_placement,affinity_graph,,,,,,,contiguous,2560000000.0,0.0,64.0,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n64,synthetic,synthetic,64,lassen,node_placement,affinity_graph,,,,,,,random,2560000000.0,0.0,64.0,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n64,synthetic,synthetic,64,lassen,node_placement,affinity_graph,,,,,,,locality,2560000000.0,0.0,64.0,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n64,synthetic,synthetic,64,lassen,node_placement,affinity_graph,,,,,,,spectral,2560000000.0,0.0,64.0,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n64,synthetic,synthetic,64,lassen,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3150.0,2538.7488,2901.4271999999996,70.0,1.5000000000000002,100.0,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n64,synthetic,synthetic,64,lassen,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,1957.4962176,2669.3130239999996,78.0,1.5000000000000002,100.0,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n64,synthetic,synthetic,64,lassen,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2460.0,1784.377728,2611.28448,82.0,1.5000000000000002,100.0,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n64,synthetic,synthetic,64,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,3.7211125000000003,4.837446250000001,4.90732125,0.0014445312499999981,0.8075330946180557,nearest-neighbor
synthetic_nearest-neighbor_n64,synthetic,synthetic,64,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,3.6996125,4.80949625,4.86539625,0.0009245000000000029,0.8028672960069445,nearest-neighbor
